EmployeeID,FirstName,LastName,Department,Salary,HireDate,PerformanceScore,ManagerID
E01006,Raymond,Horton,Support,131334,2019-10-30 12:56:16,4.43,E00318
E01007,James,Flores,Support,53133,2018-12-08 06:40:38,3.75,E00809
E01008,David,Evans,Security,181011,2019-12-28 21:25:46,4.32,E01276
E01009,Melanie,Patrick,Sales,35781,2021-06-23 23:52:57,4.37,E00503
E01010,Shawn,Wilson,Finance,149586,2024-01-28 03:06:53,3.21,E00119
E01011,Elizabeth,Sweeney,Engineering,62624,2023-02-10 13:48:01,3.03,E00710
E01012,Darlene,Wong,Product,41823,2025-06-24 04:42:20,3.65,E00045
E01013,Carla,Byrd,HR,53489,2018-02-19 18:41:55,4.2,E00314
E01014,Andrew,Martin,Engineering,206033,2019-07-17 21:04:28,3.7,E01203
E01015,Kristin,Riggs,Customer Success,64118,2018-03-20 05:53:23,2.5,E00418
E01016,John,Sanchez,HR,135417,2019-07-18 18:38:44,3.04,E00556
E01017,David,Thompson,Engineering,116816,2024-04-09 13:44:58,3.55,E01102
E01018,Anne,Moore,Support,188335,2023-07-12 10:20:01,3.55,E00326
E01019,Casey,Castro,Operations,48565,2022-04-22 09:20:03,4.98,E00515
E01020,Kathy,Mullen,Engineering,186426,2022-09-25 12:12:48,2.63,E00214
E01021,Jamie,Hall,Support,209023,2025-03-14 14:51:29,3.95,E00074
E01022,Jason,Sullivan,Sales,126179,2021-09-15 22:17:36,4.64,E00509
E01023,Molly,Lopez,HR,58648,2018-07-23 11:04:25,5.0,E00332
E01024,Mark,Davidson,Product,216801,2018-04-28 02:21:13,3.32,E01117
E01025,Dylan,Reynolds,HR,76971,2023-11-20 10:14:04,3.94,E00688
E01026,Rachel,Johnson,Finance,53658,2023-01-07 22:17:55,4.0,E00657
E01027,Aaron,Mendez,Security,56253,2023-05-08 19:07:31,3.74,E01293
E01028,Michele,Gonzalez,Security,214635,2021-09-29 23:40:06,3.53,E00912
E01029,Duane,Vargas,Sales,192462,2018-10-24 04:03:21,3.91,E01162
E01030,David,Price,Security,123664,2021-09-19 21:27:22,1.83,E01255
E01031,John,Bush,Engineering,217650,2022-07-16 23:24:58,4.08,E00600
E01032,Greg,Harris,Support,138850,2018-03-30 02:17:12,3.69,E01076
E01033,Donna,Goodwin,Engineering,198730,2023-04-20 05:15:20,3.44,E00325
E01034,Anthony,Stokes,Engineering,172924,2023-08-10 18:50:44,5.0,E00992
E01035,Alexis,Brown,Engineering,168623,2022-11-26 12:07:21,3.13,E00717
E01036,Kristy,Garcia,Support,106947,2020-07-24 13:14:40,3.32,E00723
E01037,John,Wiggins,Sales,96001,2024-11-01 12:54:40,4.99,E00277
E01038,Mario,Lopez,Customer Success,215231,2021-02-26 04:20:37,3.02,E00536
E01039,Grant,Nguyen,Engineering,157775,2025-05-21 19:02:57,3.21,E00152
E01040,Brian,Ellis,Sales,217779,2025-06-04 16:36:07,3.5,E00955
E01041,Judy,Baker,Finance,68243,2022-06-03 12:39:08,4.19,E00259
E01042,Alicia,Huffman,Customer Success,187872,2023-02-02 16:15:36,3.75,E00324
E01043,Julie,Rose,Sales,110939,2019-10-07 04:53:48,2.7,E01017
E01044,Thomas,Fowler,Support,92828,2025-09-03 16:43:47,3.23,E00869
E01045,Kimberly,Harper,Operations,173311,2020-08-08 13:46:44,3.17,E01192
E01046,William,Carr,Support,41710,2022-04-23 19:43:59,3.55,E00688
E01047,Daniel,Matthews,Engineering,187456,2018-02-10 23:50:15,3.9,E00310
E01048,William,Bailey,Engineering,187110,2020-05-24 08:17:54,3.89,E00803
E01049,Sonia,Bruce,Operations,206918,2025-02-22 21:07:32,2.36,E01080
E01050,Bradley,Williamson,Engineering,72991,2020-04-10 01:56:50,4.34,E00620
E01051,Krista,Cervantes,Operations,173043,2019-11-19 21:53:15,3.78,E00473
E01052,Michelle,Mccarthy,Finance,195211,2019-03-13 06:28:41,4.57,E01320
E01053,Adrienne,Evans,HR,120445,2021-09-12 02:44:02,3.91,E00461
E01054,Stephen,Mendez,Customer Success,115257,2022-06-04 09:19:14,4.37,E01348
E01055,Tamara,Miller,Product,72711,2020-07-24 06:23:40,3.93,E00814
E01056,Bruce,Anderson,Sales,41530,2023-07-09 18:30:19,4.54,E00846
E01057,Timothy,Wilson,Customer Success,46116,2025-07-02 04:17:10,3.97,E01165
E01058,Richard,Torres,Marketing,100794,2020-08-07 04:23:10,3.53,E00667
E01059,Gina,White,Finance,166354,2021-11-30 13:07:02,5.0,E00262
E01060,Tracy,Steele,Support,167970,2019-03-22 05:31:50,4.22,E01265
E01061,Renee,Dixon,Operations,39135,2022-07-16 19:33:45,4.0,E00355
E01062,Charles,Barnes,Product,172701,2020-05-22 19:46:47,2.71,E00770
E01063,Christopher,Taylor,Customer Success,144472,2021-07-13 13:43:32,2.7,E00180
E01064,Charlene,Reyes,Marketing,160147,2024-01-19 12:31:16,3.8,E00066
E01065,Cameron,Lopez,Marketing,124087,2019-10-14 14:53:01,3.7,E00820
E01066,Joshua,Reid,Customer Success,68380,2022-02-18 11:26:59,3.17,E00171
E01067,Cynthia,Steele,Engineering,164951,2019-06-14 22:52:06,3.7,E00474
E01068,Amy,Brewer,Engineering,52071,2023-04-15 12:49:45,4.71,E00534
E01069,Mark,Cooke,Sales,55074,2019-11-22 08:20:35,4.09,E01131
E01070,Virginia,Peters,Sales,102843,2024-01-22 09:27:13,2.8,E00439
E01071,Alyssa,Burns,Sales,74901,2020-05-04 00:40:19,3.52,E00835
E01072,Shawn,Taylor,Engineering,46205,2020-04-23 03:07:24,3.04,E00227
E01073,Catherine,Edwards,Engineering,159661,2021-11-24 05:17:16,3.33,E00442
E01074,Cory,Hayes,Engineering,40906,2018-09-21 21:58:31,3.31,E00396
E01075,Jacqueline,Brown,Product,168663,2024-03-21 11:52:15,3.27,E00728
E01076,Melissa,Howard,Marketing,160576,2020-08-05 17:04:18,2.72,E00084
E01077,Debra,Smith,Marketing,97987,2022-04-06 01:18:39,3.51,E01037
E01078,Kayla,Taylor,Support,115685,2023-10-16 04:30:30,3.21,E00693
E01079,Jennifer,Ochoa,Engineering,145454,2022-06-19 23:24:29,1.55,E00493
E01080,Jason,Maynard,HR,140487,2020-08-31 02:51:07,5.0,E01292
E01081,Shannon,Wagner,Customer Success,89400,2019-07-03 22:10:53,4.36,E01144
E01082,Jeremy,Simpson,Engineering,191222,2019-03-07 09:44:24,3.34,E00970
E01083,Matthew,Cohen,Marketing,66852,2025-01-21 16:31:22,3.61,E00353
E01084,Shawn,Perry,Operations,208942,2018-11-20 11:51:31,2.78,E01081
E01085,Robert,Larsen,HR,87756,2024-02-27 23:34:17,4.79,E00040
E01086,Cody,Burns,Finance,150357,2018-06-13 06:34:54,4.93,E00640
E01087,Ronald,Miller,Support,154052,2018-08-12 12:36:50,3.71,E00173
E01088,Elizabeth,Johnson,Engineering,91481,2018-12-11 00:24:04,4.32,E00259
E01089,Nicholas,Juarez,Product,36283,2021-01-23 14:24:00,3.72,E00517
E01090,Elijah,Carter,Engineering,68691,2022-09-07 15:12:02,2.66,E00730
E01091,Sandra,Hill,HR,167197,2022-06-07 05:17:34,3.31,E00523
E01092,Carlos,Medina,Support,61170,2019-12-10 05:03:22,3.69,E00839
E01093,Marie,Jackson,Support,43438,2021-03-05 12:55:03,3.28,E00117
E01094,Christopher,Ellis,Finance,55095,2024-06-26 06:14:22,3.45,E00184
E01095,Colin,Newton,Engineering,182226,2020-09-05 20:19:08,3.54,E01140
E01096,Joanne,Cannon,Engineering,174076,2023-05-06 02:08:35,3.54,E00162
E01097,Lisa,Dunn,Engineering,44752,2018-11-01 03:07:13,3.64,E00543
E01098,Angela,Wilson,Engineering,90426,2021-04-03 09:14:04,2.86,E01261
E01099,Brenda,Wilson,Customer Success,61819,2020-11-16 00:30:15,3.1,E00839
E01100,Anna,Hampton,Sales,127051,2023-06-17 12:16:23,2.7,E01090
E01101,Mark,Morrow,Engineering,190289,2022-01-13 22:38:33,4.28,E01094
E01102,David,Richardson,Product,67994,2019-09-03 19:58:59,2.13,E00447
E01103,Michael,Carson,Operations,181108,2021-08-15 01:09:22,4.41,E00416
E01104,Elizabeth,Williams,HR,132756,2020-02-18 10:23:29,4.57,E00532
E01105,Karen,Ball,Product,215488,2018-02-13 21:33:44,3.39,E00441
E01106,Miranda,Payne,Engineering,175659,2021-07-06 05:01:36,1.78,E00738
E01107,Jennifer,Fritz,Marketing,130665,2023-04-28 09:37:26,3.35,E00464
E01108,Tanya,Garcia,Customer Success,166717,2024-03-07 00:13:40,3.56,E00396
E01109,Caroline,Greer,Support,197002,2022-06-03 05:07:03,2.89,E00711
E01110,Michael,Potter,Engineering,116835,2023-06-13 20:41:23,3.24,E00395
E01111,Becky,Evans,Customer Success,157232,2024-11-01 20:33:26,4.67,E00326
E01112,Jason,Kidd,Engineering,196162,2025-08-16 06:30:04,4.07,E01115
E01113,Diane,Cole,Engineering,218214,2023-02-11 16:03:16,2.95,E00750
E01114,Jeffrey,Bailey,Finance,192547,2020-04-16 07:46:38,2.48,E01094
E01115,Daniel,Montoya,Support,184960,2018-05-23 12:13:49,3.37,E01190
E01116,Megan,Gonzales,Support,78732,2024-05-10 11:53:24,3.45,E00642
E01117,Michael,Mcknight,Engineering,81305,2020-02-12 19:59:57,3.95,E00214
E01118,Kathryn,Rowe,Operations,212109,2022-05-11 19:21:12,3.23,E00369
E01119,Audrey,Young,Sales,44346,2018-01-01 13:52:56,3.96,E00049
E01120,Lindsay,Cochran,Engineering,35587,2021-10-20 11:05:32,4.95,E01076
E01121,Megan,Matthews,Operations,47763,2023-08-29 05:58:16,4.17,E01313
E01122,Terri,Bell,Product,104615,2021-01-23 23:41:41,3.57,E01263
E01123,Loretta,Page,Security,202188,2024-10-05 10:04:53,3.47,E00133
E01124,Christina,Chen,Customer Success,155987,2025-06-08 21:23:48,3.35,E00999
E01125,Dawn,Martin,Support,126353,2022-11-07 02:11:04,4.43,E00786
E01126,Anthony,Taylor,Support,130648,2022-11-04 14:24:09,3.16,E01190
E01127,Sarah,Clark,Engineering,60556,2019-10-12 05:29:11,3.63,E00373
E01128,Maria,Clark,Marketing,94042,2023-04-05 01:48:54,3.64,E00479
E01129,Joseph,Brown,Sales,53099,2020-03-10 06:15:02,3.25,E00832
E01130,Henry,Bell,Sales,144089,2025-05-18 05:35:33,2.64,E00650
E01131,Jacqueline,Campbell,Customer Success,211168,2019-05-17 14:33:56,3.83,E00682
E01132,Kyle,Ryan,Finance,179302,2025-05-05 11:55:40,3.56,E00688
E01133,Matthew,Morris,Engineering,195081,2023-11-04 09:33:54,3.95,E01324
E01134,Adam,Padilla,Engineering,68866,2019-01-20 11:29:03,3.23,E00082
E01135,Molly,Roberts,Support,140400,2018-03-15 06:20:34,4.45,E00087
E01136,Ashley,Adams,Engineering,119246,2025-01-24 00:14:13,2.99,E00225
E01137,Richard,Hodge,Security,111975,2023-09-12 02:47:10,4.8,E00016
E01138,Donald,Duke,Finance,207927,2018-06-29 21:16:51,2.38,E00822
E01139,Cynthia,Shelton,Finance,116557,2021-12-29 18:32:59,3.9,E00163
E01140,Anthony,Davis,Support,172488,2023-01-04 00:19:49,3.93,E00514
E01141,Julie,Estes,Security,107516,2024-01-08 10:09:54,3.04,E00350
E01142,Jason,Floyd,Sales,184130,2023-03-07 08:04:14,3.9,E00681
E01143,Robert,Sellers,Support,206790,2020-02-17 05:58:59,4.5,E01116
E01144,Matthew,Riddle,Support,67602,2025-05-28 01:20:46,2.05,E00181
E01145,Mitchell,Camacho,Sales,193588,2023-07-29 07:58:32,3.95,E00743
E01146,Jennifer,Martinez,Operations,164295,2022-11-21 20:38:28,1.85,E01325
E01147,Kimberly,Cline,Customer Success,122969,2019-03-27 19:39:56,2.92,E00660
E01148,Ashley,Wright,Support,167161,2024-06-25 15:50:46,4.74,E01213
E01149,Christopher,Dawson,Security,203418,2024-05-31 21:29:29,3.19,E01338
E01150,Brian,Poole,Security,176559,2025-03-16 05:01:37,2.78,E00493
E01151,Eric,Juarez,Customer Success,35155,2020-11-11 22:39:25,3.46,E00923
E01152,Christine,Lowe,Security,158950,2019-09-29 01:11:25,5.0,E00128
E01153,Emily,Burns,Support,102494,2018-10-02 17:39:48,2.32,E00565
E01154,Joseph,Ray,Support,111229,2021-06-02 18:55:20,2.86,E01211
E01155,Ebony,Adams,Support,139648,2018-05-20 20:45:35,4.65,E00550
E01156,Todd,Perry,Customer Success,73547,2018-08-01 17:36:26,4.9,E00453
E01157,Scott,Hayes,Engineering,63795,2020-12-01 17:13:22,3.53,E00471
E01158,Joshua,Schultz,Operations,56447,2025-09-15 07:05:49,2.73,E00988
E01159,Kari,Beard,Operations,202670,2018-01-18 17:17:44,5.0,E00738
E01160,Daniel,Davis,Engineering,207886,2025-12-15 02:50:37,4.72,E00224
E01161,Russell,Robertson,Security,122960,2021-05-01 03:33:03,4.08,E00154
E01162,Justin,Ramirez,Engineering,98278,2021-09-01 04:54:18,3.03,E00560
E01163,Erika,Mayer,Sales,90077,2025-09-19 06:00:21,3.57,E00351
E01164,Tommy,Wood,Customer Success,147782,2022-03-09 15:33:55,3.49,E01171
E01165,Elizabeth,Clements,Engineering,137932,2024-06-12 04:46:30,3.83,E00349
E01166,Brandon,Murphy,Customer Success,175600,2022-06-28 20:43:59,4.62,E00182
E01167,Randall,Smith,Security,216172,2018-07-31 04:22:15,4.22,E00637
E01168,Carol,Schroeder,Finance,144869,2019-09-13 12:39:49,2.85,E01018
E01169,Adrian,Oconnor,Engineering,174251,2020-06-23 11:43:16,4.56,E00179
E01170,Kevin,Simon,Sales,83781,2023-10-13 05:52:53,3.82,E01063
E01171,Jason,Ellis,Support,190024,2021-10-30 17:44:52,4.08,E00772
E01172,Derrick,Beck,Product,88798,2021-05-07 22:40:07,4.63,E00894
E01173,Jonathan,Howard,Support,133696,2022-11-26 06:40:48,2.82,E01027
E01174,Mark,Brown,Sales,85939,2018-10-10 20:03:27,3.57,E01016
E01175,Adrian,Ferguson,Support,64516,2020-03-04 04:02:02,3.23,E00064
E01176,Julie,Robinson,Finance,176521,2023-05-17 01:12:22,2.5,E00029
E01177,Gregory,Jordan,Customer Success,85290,2024-01-21 22:56:30,3.84,E00372
E01178,Omar,Lewis,Engineering,161688,2018-07-10 09:00:25,5.0,E00097
E01179,Jane,Adams,Customer Success,121661,2020-12-20 17:15:53,2.31,E01227
E01180,Vincent,Clayton,Support,107954,2020-10-24 13:54:39,3.58,E00993
E01181,Martha,Morgan,Product,57746,2023-10-05 19:17:14,4.05,E00021
E01182,Linda,Lane,Sales,102990,2020-08-03 11:18:57,3.69,E00735
E01183,Charles,Knight,Support,93810,2022-03-03 17:03:58,3.52,E01126
E01184,Michelle,Washington,HR,153362,2020-05-24 17:12:29,2.69,E01070
E01185,Bobby,Cooper,Engineering,181295,2020-11-23 11:24:56,3.76,E00066
E01186,Andrew,Fleming,HR,168669,2020-07-25 21:02:08,3.07,E00603
E01187,Samantha,Williams,Support,37659,2020-01-02 19:46:18,2.07,E01188
E01188,Michelle,Garcia,Engineering,121516,2018-06-20 16:59:11,4.44,E01135
E01189,Barbara,Bowers,Sales,109567,2023-10-10 19:46:17,4.27,E00338
E01190,Ashley,Stevens,Customer Success,50037,2024-01-15 12:28:05,3.64,E00123
E01191,Jenna,Martinez,Engineering,161498,2020-02-01 20:47:52,3.76,E00447
E01192,Robert,Mathews,Support,212810,2024-09-12 06:07:12,4.35,E00611
E01193,Darius,Alexander,Sales,47109,2023-04-26 09:05:07,3.76,E01315
E01194,Andrew,Smith,Support,57010,2019-08-06 00:56:15,4.23,E00671
E01195,Mark,Rubio,Engineering,43787,2024-05-03 12:08:19,3.39,E00615
E01196,Laurie,Harris,Operations,174544,2018-12-22 21:36:46,4.52,E00897
E01197,Christine,Barker,Product,189455,2021-08-31 09:47:04,3.82,E00281
E01198,Marilyn,Anderson,Product,96709,2018-09-03 15:17:14,3.74,E01067
E01199,Samantha,Santos,Customer Success,69518,2019-03-24 15:43:16,2.71,E00596
E01200,Christopher,Moore,Engineering,88909,2023-06-13 04:53:57,3.8,E00703
E01201,Megan,Cantu,Customer Success,53351,2022-03-08 16:31:44,3.02,E01075
E01202,John,Hill,Engineering,219402,2019-11-20 17:00:48,3.15,E00210
E01203,Brianna,Pena,Engineering,50282,2020-11-09 09:41:18,3.03,E00126
E01204,Alexandria,Wright,Sales,187850,2019-03-18 22:51:04,2.85,E00492
E01205,Randy,Watson,Finance,190336,2024-05-29 19:38:26,5.0,E00960
E01206,Kyle,Mckee,Customer Success,40075,2025-09-23 14:05:23,4.53,E00970
E01207,Matthew,Martin,Support,214526,2022-10-02 21:10:40,4.94,E00581
E01208,Mason,Sanders,Marketing,63365,2025-11-19 11:03:04,2.74,E00777
E01209,Gary,Torres,Sales,214272,2019-07-17 09:42:22,3.65,E00258
E01210,William,Lyons,Product,46002,2020-01-16 23:14:31,2.69,E01212
E01211,Daniel,Young,Marketing,48947,2022-08-19 09:24:17,3.11,E00230
E01212,William,Rios,Marketing,129840,2019-04-28 15:44:39,2.96,E00189
E01213,Rebecca,Padilla,Engineering,151219,2025-07-06 19:05:50,4.47,E00010
E01214,Michael,Smith,Customer Success,113610,2021-08-26 13:25:51,3.32,E01138
E01215,Jessica,Woods,Support,87142,2022-11-12 09:30:14,4.35,E01100
E01216,Lori,Anderson,Engineering,91307,2021-04-18 18:59:06,4.02,E00676
E01217,Lisa,Perez,Engineering,170565,2025-04-14 09:35:01,5.0,E00502
E01218,Joel,Frazier,Support,85085,2024-04-05 09:36:00,2.56,E00085
E01219,Dwayne,Smith,Support,69228,2018-12-19 17:10:46,4.48,E00049
E01220,James,Dominguez,Sales,217947,2018-01-07 05:26:17,4.4,E00838
E01221,Carrie,Montoya,Product,197727,2023-08-25 00:49:42,2.92,E01008
E01222,Kathleen,Mcneil,Engineering,78472,2023-03-03 13:54:04,4.3,E00689
E01223,Diana,Henderson,Marketing,84437,2024-09-11 07:02:21,3.84,E00387
E01224,Gregory,Anderson,HR,215488,2022-05-15 21:40:08,3.44,E00970
E01225,Kendra,Jones,Marketing,94711,2021-04-11 14:31:44,3.02,E01006
E01226,Troy,Reyes,Support,172888,2022-03-14 22:54:25,3.1,E00218
E01227,Karen,Cross,Marketing,112175,2025-10-08 00:14:50,5.0,E01005
E01228,Kathleen,Garcia,Sales,99307,2025-01-23 17:30:16,3.6,E01254
E01229,Shane,Edwards,Product,81733,2019-01-20 18:54:20,4.15,E00255
E01230,Sandra,Ibarra,Marketing,163202,2020-05-03 13:08:24,3.05,E00236
E01231,Anne,Taylor,Operations,130028,2022-06-21 13:58:36,3.05,E01050
E01232,Cynthia,Ayala,Engineering,177312,2021-07-11 03:57:57,4.36,E01285
E01233,Claudia,Mullins,Engineering,127493,2021-02-22 19:50:29,2.66,E00271
E01234,Michelle,Anderson,Engineering,160149,2023-06-19 16:16:19,3.31,E00123
E01235,Courtney,Haney,Support,198834,2023-08-02 09:17:39,3.62,E00656
E01236,Edward,Thomas,Sales,43259,2022-05-26 22:45:08,3.68,E01281
E01237,Carlos,Moreno,Security,216211,2023-12-30 02:27:14,3.47,E00259
E01238,Scott,Smith,Finance,163775,2025-09-03 09:16:00,3.88,E00948
E01239,Kevin,Santos,Product,49849,2019-11-11 12:46:54,4.08,E00047
E01240,Joshua,Alexander,Engineering,116768,2020-01-02 16:37:04,4.11,E00863
E01241,Brian,Bowen,Security,141108,2023-05-21 09:03:07,2.91,E00525
E01242,William,Fuller,Customer Success,124709,2024-04-08 10:05:35,3.4,E00888
E01243,Lance,Hernandez,Customer Success,89869,2019-04-22 18:06:46,4.44,E00208
E01244,Shannon,Jenkins,Security,161888,2024-09-17 04:51:11,4.23,E01335
E01245,Brian,Parks,Customer Success,98095,2025-12-30 21:55:12,2.64,E00747
E01246,Marie,Heath,Support,152886,2018-10-02 06:52:50,3.85,E00149
E01247,Chase,Miller,Engineering,105910,2024-02-15 23:35:53,2.22,E00438
E01248,Michelle,Garcia,Engineering,58567,2023-03-06 17:55:26,3.63,E00155
E01249,Melissa,Goodwin,HR,70292,2018-11-28 16:46:27,4.93,E01114
E01250,Christina,Lawrence,Support,109813,2022-12-05 19:01:51,2.94,E00358
E01251,William,Cruz,Customer Success,132136,2019-09-01 07:38:07,3.02,E01198
E01252,Steven,Richmond,Finance,86631,2024-05-22 14:17:35,4.13,E01241
E01253,Angela,Edwards,Engineering,44885,2022-04-19 11:06:43,2.52,E00456
E01254,Latoya,Taylor,Engineering,101314,2019-04-11 01:00:01,3.16,E00776
E01255,Paula,Hill,Support,100087,2020-03-09 10:33:20,4.02,E00629
E01256,Shannon,Miller,Marketing,195237,2021-06-06 08:54:42,3.16,E01223
E01257,Lisa,Tran,Engineering,130998,2022-05-19 05:48:26,3.43,E00832
E01258,Denise,Greene,Finance,84812,2021-08-10 04:32:51,4.12,E00486
E01259,Marc,Lawson,Engineering,216572,2019-07-22 14:10:47,3.9,E00533
E01260,Thomas,Maxwell,Support,93643,2024-06-21 14:12:29,3.79,E00200
E01261,Edward,Vaughn,Sales,79900,2020-03-16 07:05:29,3.36,E00371
E01262,Bryan,Abbott,Customer Success,209018,2025-04-09 02:53:20,3.86,E01014
E01263,Dale,Barrett,Sales,173923,2022-06-17 08:45:01,3.51,E00853
E01264,Rachel,Turner,Marketing,51288,2022-03-10 23:41:21,3.92,E00248
E01265,Matthew,Holmes,Engineering,107692,2018-01-09 00:28:44,3.25,E00788
E01266,Jennifer,Hicks,Engineering,173440,2022-10-07 13:43:18,3.47,E00264
E01267,William,Adkins,Marketing,120436,2024-06-17 21:58:27,2.91,E01082
E01268,Gerald,Phillips,Finance,81403,2020-05-13 12:25:30,3.58,E01326
E01269,John,Brown,Support,126170,2018-02-24 01:53:32,3.03,E00031
E01270,Samuel,Hurst,Sales,44168,2018-08-19 01:35:14,2.82,E01273
E01271,Scott,Blevins,Support,84879,2020-07-18 05:49:57,3.78,E00605
E01272,Alexandra,Simpson,Security,94871,2024-04-27 01:31:36,3.75,E01295
E01273,Erik,Rodriguez,Customer Success,67174,2022-09-01 14:12:48,4.15,E00502
E01274,Nathan,Porter,Engineering,172653,2022-01-08 04:57:20,3.3,E01108
E01275,Justin,Wheeler,Finance,145155,2023-07-18 22:13:59,3.89,E00886
E01276,Riley,Rice,Engineering,106853,2025-01-12 11:11:14,3.99,E00549
E01277,Matthew,Levine,Sales,99046,2025-06-06 23:29:56,3.91,E00839
E01278,Carla,Hatfield,Product,84678,2018-08-27 09:22:08,3.02,E01117
E01279,Kristina,Peck,Engineering,61649,2022-03-19 17:30:02,3.7,E00848
E01280,Deborah,Anderson,Finance,162795,2024-02-04 05:57:35,3.85,E00614
E01281,Cameron,Valencia,Support,123668,2024-10-28 11:54:45,3.61,E00412
E01282,Cody,Carroll,Customer Success,180639,2025-08-15 09:29:11,2.14,E00432
E01283,Erika,Diaz,Support,124906,2025-05-21 01:27:40,3.71,E00678
E01284,Justin,Vega,Engineering,131019,2021-04-08 17:01:35,5.0,E00159
E01285,Jennifer,Farmer,Sales,113002,2024-10-21 16:28:47,3.35,E00014
E01286,Diane,Best,Finance,63803,2021-08-30 17:47:41,3.09,E00373
E01287,Rebecca,Townsend,Engineering,184302,2025-03-05 01:58:58,3.86,E00225
E01288,Morgan,Smith,Sales,183934,2020-01-15 00:28:02,3.82,E01097
E01289,Mathew,Jones,Engineering,209427,2020-12-07 10:32:43,4.43,E01273
E01290,Brandi,Baker,Engineering,197331,2023-05-05 00:05:35,2.72,E00511
E01291,Donald,Williams,Marketing,65795,2018-11-30 19:20:26,4.11,E00603
E01292,Michael,Brown,Engineering,43770,2018-08-04 19:02:02,4.01,E00216
E01293,Tammy,Mccormick,Support,46093,2025-03-09 11:47:21,3.5,E00988
E01294,Holly,Hunter,Support,212643,2022-05-24 07:26:11,3.84,E01244
E01295,Philip,Fuller,Customer Success,166265,2025-02-05 12:15:26,4.32,E00840
E01296,Brooke,Mason,Engineering,135311,2018-01-02 10:49:15,4.21,E00727
E01297,Sharon,Perry,Engineering,52569,2023-06-14 16:11:02,2.8,E01245
E01298,Kyle,Miles,Engineering,46190,2018-07-21 07:25:53,4.17,E00554
E01299,Nicholas,Miller,Support,97824,2018-07-14 09:44:53,3.55,E01066
E01300,Latasha,Herrera,Customer Success,208824,2024-06-29 07:53:22,3.65,E00676
E01301,Lisa,Jensen,Engineering,198399,2018-03-17 08:00:56,3.65,E00873
E01302,Elizabeth,Ramirez,HR,77070,2024-05-09 13:04:36,3.49,E00283
E01303,Maria,Collins,Engineering,75197,2019-02-22 03:32:23,4.43,E01082
E01304,Joanne,Dixon,Support,37261,2018-01-24 06:13:26,3.54,E00834
E01305,Gina,Harris,Customer Success,192584,2018-01-19 01:15:57,2.82,E00537
E01306,Alicia,Morton,Operations,172788,2019-04-05 14:52:50,3.32,E01097
E01307,Debbie,Herrera,Customer Success,121795,2023-03-13 22:49:21,3.73,E00923
E01308,Rodney,Myers,Customer Success,63933,2020-10-07 15:04:47,4.46,E01153
E01309,Michael,Walters,Sales,170450,2024-01-17 10:03:34,4.02,E00842
E01310,Michael,Davenport,Customer Success,75583,2022-03-26 08:18:26,3.0,E00948
E01311,Henry,Becker,Engineering,147082,2018-05-29 19:14:58,5.0,E00665
E01312,Jason,Jones,Operations,120371,2019-08-28 07:35:45,3.79,E01149
E01313,Stacey,Hale,Support,195105,2024-09-02 19:02:39,4.49,E00067
E01314,Tom,Blair,Customer Success,190072,2023-02-23 19:06:47,3.49,E00006
E01315,Jeremy,Mathis,Marketing,146032,2025-01-20 18:31:23,3.97,E00637
E01316,Devin,Brown,Support,77604,2024-08-25 18:39:44,4.19,E00314
E01317,Chris,Miller,Finance,130074,2020-09-11 01:08:27,4.45,E01350
E01318,Megan,Hamilton,Customer Success,108869,2023-02-14 17:35:57,4.34,E00565
E01319,Craig,Chavez,Engineering,40410,2020-02-19 13:29:24,4.21,E00826
E01320,Kelli,Lynch,Engineering,118375,2025-09-23 09:07:22,3.38,E00506
E01321,Mary,Parker,Sales,131055,2018-07-15 05:54:12,3.2,E01106
E01322,Nicole,Harmon,Engineering,172868,2023-07-05 04:52:42,3.83,E01026
E01323,Benjamin,Yang,Operations,121716,2022-12-28 03:39:55,4.25,E00204
E01324,Matthew,Wilson,Engineering,89245,2020-12-07 06:06:24,3.44,E00662
E01325,Katie,Zimmerman,Product,78056,2025-07-23 22:02:44,4.35,E00805
E01326,David,Miles,Sales,183781,2024-02-25 20:34:00,4.62,E00404
E01327,Nicholas,Martin,Engineering,93557,2018-05-29 08:38:51,2.96,E01127
E01328,Francis,Benton,Customer Success,52543,2022-01-07 19:32:29,3.01,E00536
E01329,Marie,Mills,Support,203490,2023-11-08 18:41:08,3.5,E01236
E01330,Kellie,Logan,Finance,131038,2018-10-18 23:08:37,3.82,E00577
E01331,Lisa,Le,Support,182796,2022-08-06 05:03:54,3.23,E01233
E01332,Gabriel,Jackson,Customer Success,38828,2023-11-26 04:14:24,4.55,E00763
E01333,Samuel,Martinez,Engineering,151656,2022-11-13 13:21:01,3.9,E00117
E01334,Robert,Norman,Product,52087,2020-11-30 18:30:09,3.63,E00628
E01335,Erica,Adams,Product,178677,2025-11-11 14:34:23,2.59,E00749
E01336,John,Tanner,Support,66337,2020-11-08 01:20:40,2.68,E00105
E01337,Sean,Wise,Engineering,171554,2025-02-24 19:47:33,3.8,E00495
E01338,Justin,Johnson,Support,100333,2020-09-19 00:37:24,2.11,E00046
E01339,Kaitlyn,Roman,Engineering,217024,2019-04-23 18:29:14,4.31,E00823
E01340,Shane,Nelson,Engineering,171535,2025-09-13 21:18:57,3.49,E01240
E01341,Amanda,Brown,Sales,105448,2020-06-08 21:13:01,5.0,E00982
